ride_id,driver_id,passenger_id,pickup_datetime,dropoff_datetime,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,fare_amount,tip_amount,surge_multiplier,ride_status
RIDE00010720,DRV000829,PAS004263,2026-04-30 18:54:00,2026-04-30 20:28:00,37.758314,-122.404643,37.400947,-122.078795,116.5,27.0,1.0,completed
RIDE00010721,DRV000915,PAS002436,2026-04-30 20:51:00,2026-04-30 21:03:00,37.807453,-122.443835,37.797375,-122.454548,8.66,0.0,1.0,completed
RIDE00010722,DRV001797,PAS004546,2026-04-30 19:52:00,2026-04-30 21:42:00,37.773226,-122.428645,37.434949,-122.159929,146.13,28.0,1.29,completed
RIDE00010723,DRV000360,PAS002368,2026-04-30 13:21:00,2026-04-30 13:32:00,37.781251,-122.421677,37.806714,-122.437281,11.31,2.0,1.0,completed
RIDE00010724,DRV001436,PAS002285,2026-04-30 07:37:00,2026-04-30 07:48:00,37.777243,-122.402641,37.783184,-122.402914,6.96,0.0,1.0,completed
RIDE00010725,DRV001336,PAS004239,2026-04-30 18:48:00,2026-04-30 19:06:00,37.757022,-122.400693,37.82421,-122.400643,39.01,7.0,1.86,completed
RIDE00010726,DRV000029,PAS001065,2026-04-30 17:29:00,2026-04-30 17:36:00,37.779813,-122.425031,37.765103,-122.411781,8.11,0.0,1.0,completed
RIDE00010727,DRV000979,PAS003131,2026-04-30 08:37:00,2026-04-30 09:15:00,37.821549,-122.284874,37.799899,-122.429665,36.55,9.0,1.0,completed
RIDE00010728,DRV000734,PAS001109,2026-04-30 18:28:00,2026-04-30 18:33:00,37.804569,-122.393821,37.799615,-122.386003,13.8,0.0,2.49,completed
RIDE00010729,DRV001550,PAS001918,2026-04-30 18:01:00,2026-04-30 18:46:00,37.370595,-122.087573,37.331904,-121.896465,46.51,0.0,1.0,completed
RIDE00010730,DRV000237,PAS004053,2026-04-30 16:25:00,2026-04-30 16:31:00,37.768054,-122.437137,37.78971,-122.428167,8.73,0.0,1.0,completed
RIDE00010731,DRV000885,PAS002518,2026-04-30 19:33:00,2026-04-30 21:33:00,37.792133,-122.403104,37.378468,-122.088494,,20.0,1.0,completed
RIDE00010732,DRV001600,PAS000187,2026-04-30 11:26:00,2026-04-30 11:34:00,37.806986,-122.424279,37.789156,-122.413125,8.77,0.0,1.0,completed
RIDE00010733,DRV000705,PAS004669,2026-04-30 19:34:00,2026-04-30 19:52:00,37.459615,-122.140998,37.387249,-122.088927,64.4,8.0,2.67,completed
RIDE00010734,DRV000532,PAS002665,2026-04-30 07:21:00,2026-04-30 09:21:00,37.787804,-122.394845,37.4436,-122.137507,116.34,22.0,1.0,completed
RIDE00010735,DRV000897,PAS001125,2026-04-30 15:33:00,2026-04-30 17:10:00,37.345672,-121.871769,37.797506,-122.253557,137.42,20.0,1.0,completed
RIDE00010736,DRV000168,PAS002964,2026-04-30 17:18:00,2026-04-30 17:51:00,37.886985,-122.257726,37.824373,-122.397897,37.14,9.0,1.0,completed
RIDE00010737,DRV000156,PAS003692,2026-04-30 10:44:00,2026-04-30 11:53:00,37.817466,-122.417082,37.451229,-122.15685,104.97,0.0,1.0,completed
RIDE00010738,DRV000278,PAS002551,2026-04-30 16:44:00,2026-04-30 16:52:00,37.785453,-122.412576,37.788063,-122.428684,7.43,0.0,1.0,completed
RIDE00010739,DRV001169,PAS002699,2026-04-30 22:28:00,2026-04-30 22:33:00,37.786872,-122.400864,37.78137,-122.390119,5.97,0.0,1.0,completed
RIDE00010740,DRV000704,PAS002160,2026-04-30 15:26:00,2026-04-30 15:34:00,37.804905,-122.432996,37.774939,-122.439088,10.81,0.0,1.0,completed
RIDE00010741,DRV001519,PAS002242,2026-04-30 18:48:00,2026-04-30 19:03:00,37.790663,-122.451957,37.768779,-122.414441,14.17,0.0,1.0,completed
RIDE00010742,DRV000404,PAS003723,2026-04-30 07:18:00,2026-04-30 07:26:00,37.800101,-122.409562,37.775331,-122.43115,10.75,0.0,1.0,completed
RIDE00010743,DRV000215,PAS004263,2026-04-30 17:24:00,2026-04-30 17:29:00,37.806419,-122.282911,37.810333,-122.263591,12.72,0.0,1.8,completed
RIDE00010744,DRV000061,PAS002880,2026-04-30 15:58:00,2026-04-30 16:31:00,37.763921,-122.439541,37.882453,-122.268948,59.15,0.0,1.25,completed
RIDE00010745,DRV001860,PAS003647,2026-04-30 18:05:00,2026-04-30 18:19:00,37.796869,-122.399801,37.805202,-122.438069,34.82,0.0,2.72,completed
RIDE00010746,DRV000764,PAS003227,2026-04-30 08:33:00,2026-04-30 08:45:00,37.780094,-122.416735,37.776751,-122.406273,7.84,2.0,1.0,completed
RIDE00010747,DRV000478,PAS004069,2026-04-30 10:07:00,2026-04-30 10:14:00,37.863729,-122.285803,37.860085,-122.271306,6.94,1.0,1.0,completed
RIDE00010748,DRV000120,PAS002684,2026-04-30 17:41:00,2026-04-30 17:46:00,37.347008,-121.887716,37.349886,-121.872515,6.42,0.0,1.0,completed
RIDE00010749,DRV001282,PAS003842,2026-04-30 20:56:00,2026-04-30 22:14:00,37.808098,-122.409767,37.381028,-122.070934,124.06,19.0,1.0,completed
RIDE00010750,DRV001159,PAS003752,2026-04-30 10:33:00,2026-04-30 10:39:00,37.814746,-122.430573,37.820058,-122.432322,5.37,0.0,1.0,completed
RIDE00010751,DRV000223,PAS001129,2026-04-30 17:54:00,2026-04-30 18:08:00,-91.23294932789744,-122.425967,37.762432,-122.424862,30.5,0.0,1.83,completed
RIDE00010752,DRV001908,PAS003638,2026-04-30 15:20:00,2026-04-30 16:22:00,37.778249,-122.440387,37.429303,-122.137378,103.52,0.0,1.0,completed
RIDE00010753,DRV000268,PAS000798,2026-04-30 08:46:00,2026-04-30 08:51:00,37.774389,-122.400155,37.799238,-122.382022,9.58,2.0,1.0,completed
RIDE00010754,DRV000204,PAS002286,2026-04-30 06:49:00,2026-04-30 07:00:00,37.441341,-122.157509,37.427048,-122.139141,9.77,1.0,1.0,completed
RIDE00010755,DRV001845,PAS000613,2026-04-30 05:04:00,2026-04-30 05:14:00,37.779264,-122.431147,37.800759,-122.424334,9.81,0.0,1.0,completed
RIDE00010756,DRV001485,PAS000457,2026-04-30 08:05:00,2026-04-30 08:10:00,37.757824,-122.425646,37.755131,-122.435641,5.62,0.0,1.0,completed
RIDE00010757,DRV000707,PAS002424,2026-04-30 08:13:00,2026-04-30 08:22:00,37.446333,-122.149919,37.441354,-122.155936,17.08,0.0,2.61,completed
RIDE00010758,DRV001444,PAS003527,2026-04-30 08:03:00,2026-04-30 10:03:00,37.395155,-122.097389,37.790432,-122.430611,131.0,30.0,1.0,completed
RIDE00010759,DRV001368,PAS002106,2026-04-30 17:40:00,2026-04-30 18:15:00,37.78967,-122.430381,37.816202,-122.26666,38.7,0.0,1.0,completed
RIDE00010760,DRV000676,PAS001598,2026-04-30 00:54:00,2026-04-30 00:59:00,37.789858,-122.425018,37.774968,-122.418187,7.08,0.0,1.0,completed
RIDE00010761,DRV000932,PAS003827,2026-04-30 21:25:00,2026-04-30 21:31:00,37.770367,-122.405087,37.776013,-122.430321,8.33,0.0,1.0,completed
RIDE00010762,DRV000107,PAS001065,2026-04-30 18:47:00,,37.753813,-122.419611,,,0.0,0.0,2.41,cancelled
RIDE00010763,DRV001070,PAS004163,2026-04-30 05:24:00,2026-04-30 05:31:00,37.787035,-122.398609,37.777017,-122.401032,6.58,0.0,1.0,completed
RIDE00010764,DRV000812,PAS003312,2026-04-30 07:50:00,2026-04-30 08:23:00,37.802736,-122.404878,37.796,-122.285031,30.87,0.0,1.0,completed
RIDE00010765,DRV000891,PAS002423,2026-04-30 21:49:00,2026-04-30 22:10:00,37.810128,-122.284693,37.765945,-122.419705,31.27,0.0,1.0,completed
RIDE00010766,DRV000263,PAS001222,2026-04-30 17:54:00,2026-04-30 19:54:00,37.759502,-122.437475,37.390009,-122.093463,285.12,62.0,2.23,completed
RIDE00010767,DRV001073,PAS000927,2026-04-30 08:49:00,2026-04-30 10:48:00,37.385157,-122.077582,37.758078,-122.400657,306.73,35.0,2.43,completed
RIDE00010768,DRV001644,PAS001362,2026-04-30 19:12:00,2026-04-30 19:17:00,37.804117,-122.422871,37.789086,-122.430533,7.15,1.0,1.0,completed
RIDE00010769,DRV000543,PAS004007,2026-04-30 17:57:00,2026-04-30 18:24:00,37.820362,-122.424546,37.860435,-122.279481,34.22,8.0,1.0,completed
RIDE00010770,DRV000991,PAS004585,2026-04-30 08:30:00,2026-04-30 08:58:00,37.812113,-122.257654,37.813184,-122.431467,37.62,0.0,1.0,completed
RIDE00010771,DRV000627,PAS000350,2026-04-30 07:50:00,2026-04-30 09:11:00,37.457775,-122.143677,37.753581,-122.402224,222.67,51.0,2.3,completed
RIDE00010772,DRV001246,PAS000521,2026-04-30 11:10:00,2026-04-30 11:17:00,37.762917,-122.413053,37.818486,-122.423517,15.53,2.0,1.0,completed
RIDE00010773,DRV000077,PAS004088,2026-04-30 08:35:00,2026-04-30 08:43:00,37.807324,-122.404214,37.781863,-122.413879,17.32,2.0,1.72,completed
RIDE00010774,DRV000756,PAS002332,2026-04-30 17:51:00,2026-04-30 18:00:00,37.788304,-122.421286,37.761923,-122.417912,25.07,0.0,2.42,completed
RIDE00010775,DRV000315,PAS000332,2026-04-30 20:30:00,2026-04-30 20:36:00,37.788704,-122.436669,37.794448,-122.436472,5.42,0.0,1.0,completed
RIDE00010776,DRV001045,PAS000384,2026-04-30 04:30:00,2026-04-30 04:36:00,37.443577,-122.143131,37.454664,-122.146192,6.51,0.0,1.0,completed
RIDE00010777,DRV001469,PAS000903,2026-04-30 08:56:00,2026-04-30 09:01:00,37.810088,-122.42893,37.808986,-122.408335,16.93,0.0,2.36,completed
RIDE00010778,DRV000643,PAS002856,2026-04-30 00:06:00,2026-04-30 00:15:00,37.389505,-122.074416,37.387632,-122.066263,6.51,0.0,1.0,completed
RIDE00010779,DRV001907,PAS002988,2026-04-30 08:40:00,,37.780139,-122.411085,,,0.0,0.0,1.0,cancelled
RIDE00010780,DRV000174,PAS000796,2026-04-30 13:08:00,2026-04-30 13:15:00,37.803806,-122.404602,37.776224,-122.430047,11.24,2.0,1.0,completed
RIDE00010781,DRV000883,PAS001138,2026-04-30 15:46:00,2026-04-30 15:58:00,37.807841,-122.406361,37.804642,-122.415717,7.67,0.0,1.0,completed
RIDE00010782,DRV000684,PAS004722,2026-04-30 00:18:00,2026-04-30 01:41:00,37.804057,-122.444312,37.428272,-122.146874,136.45,27.0,1.2,completed
RIDE00010783,DRV000031,PAS001473,2026-04-30 22:19:00,2026-04-30 22:48:00,37.788474,-122.434921,37.872783,-122.265245,42.01,0.0,1.0,completed
RIDE00010784,DRV000061,PAS001675,2026-04-30 13:42:00,2026-04-30 14:41:00,37.433745,-122.152652,37.790231,-122.401014,99.43,19.0,1.0,completed
RIDE00010785,,PAS004990,2026-04-30 10:14:00,2026-04-30 10:19:00,37.778365,-122.395095,37.758153,-122.419094,9.39,2.0,1.0,completed
RIDE00010786,DRV000206,PAS004136,2026-04-30 18:06:00,2026-04-30 18:17:00,37.780524,-122.408847,37.807562,-122.415748,11.17,3.0,1.0,completed
RIDE00010787,DRV001822,PAS003336,2026-04-30 10:00:00,2026-04-30 10:05:00,37.79164,-122.407998,37.787188,-122.434587,8.18,0.0,1.0,completed
RIDE00010788,DRV001132,PAS001810,2026-04-30 12:26:00,2026-04-30 12:46:00,37.795759,-122.429005,37.803948,-122.254586,35.37,0.0,1.0,completed
RIDE00010789,DRV000486,PAS001512,2026-04-30 10:15:00,2026-04-30 10:25:00,37.745737,-122.430002,37.769795,-122.45135,11.22,0.0,1.0,completed
RIDE00010790,DRV000138,PAS001695,2026-04-30 15:32:00,2026-04-30 15:37:00,37.803788,-122.428577,37.789728,-122.434925,6.9,0.0,1.0,completed
RIDE00010791,DRV001044,PAS001545,2026-04-30 17:08:00,2026-04-30 17:43:00,37.767635,-122.416516,37.857291,-122.261982,42.47,0.0,1.0,completed
RIDE00010792,DRV001196,PAS001737,2026-04-30 22:52:00,2026-04-30 22:59:00,37.77247,-122.422145,37.78654,-122.441518,8.65,1.0,1.0,completed
RIDE00010793,DRV000675,PAS001305,2026-04-30 20:13:00,2026-04-30 20:23:00,37.776629,-122.407706,37.783149,-122.414918,7.19,0.0,1.0,completed
RIDE00010794,DRV001995,PAS003863,2026-04-30 23:10:00,2026-04-30 23:22:00,37.801897,-122.413436,37.795188,-122.418531,7.62,0.0,1.0,completed
RIDE00010795,DRV001550,PAS002784,2026-04-30 08:59:00,,37.354101,-121.868931,,,0.0,0.0,1.0,cancelled
RIDE00010796,DRV000388,PAS000032,2026-04-30 20:46:00,2026-04-30 22:10:00,37.766805,-122.460422,37.39429,-122.071483,121.79,22.0,1.0,completed
RIDE00010797,DRV000856,PAS000262,2026-04-30 12:58:00,2026-04-30 13:03:00,37.760475,-122.431161,37.772628,-122.431448,6.36,0.0,1.0,completed
RIDE00010798,DRV000238,PAS001954,2026-04-30 20:54:00,2026-04-30 21:56:00,37.764823,-122.397988,37.375329,-122.076873,111.64,19.0,1.0,completed
RIDE00010799,DRV001055,PAS002240,2026-04-30 13:22:00,2026-04-30 13:27:00,37.78318,-122.427053,37.773823,-122.406698,7.62,1.0,1.0,completed
RIDE00010800,DRV000119,PAS001512,2026-04-30 16:19:00,2026-04-30 16:28:00,37.777446,-122.431196,37.789685,-122.423357,7.87,0.0,1.0,completed
RIDE00010801,DRV001558,PAS002424,2026-04-30 08:20:00,2026-04-30 08:31:00,37.753592,-122.436145,37.801166,-122.428524,26.48,4.0,1.75,completed
RIDE00010802,DRV000900,PAS000885,2026-04-30 19:27:00,2026-04-30 19:38:00,37.793347,-122.396748,37.783289,-122.411792,8.83,0.0,1.0,completed
RIDE00010803,DRV000074,PAS001863,2026-04-30 08:01:00,2026-04-30 09:58:00,37.427973,-122.128738,37.758079,-122.407559,114.89,18.0,1.0,completed
RIDE00010804,DRV000529,PAS002320,2026-04-30 12:07:00,2026-04-30 13:01:00,37.790136,-122.426711,37.451918,-122.159535,96.34,0.0,1.0,completed
RIDE00010805,DRV000182,PAS004587,2026-04-30 19:14:00,2026-04-30 19:19:00,37.881665,-122.2822,37.867608,-122.277105,6.85,0.0,1.0,completed
RIDE00010806,DRV000423,PAS001414,2026-04-30 18:51:00,2026-04-30 19:05:00,37.783785,-122.423722,37.814032,-122.434375,12.81,0.0,1.0,completed
RIDE00010807,DRV000992,PAS001243,2026-04-30 14:49:00,2026-04-30 16:04:00,37.807203,-122.446923,37.440985,-122.14717,109.93,26.0,1.0,completed
RIDE00010808,DRV000847,PAS003286,2026-04-30 17:13:00,2026-04-30 17:21:00,37.81275,-122.41027,37.823175,-122.415904,7.11,0.0,1.0,completed
RIDE00010809,DRV000196,PAS002251,2026-04-30 17:18:00,2026-04-30 17:48:00,37.783864,-122.397603,37.808888,-122.256832,33.69,7.0,1.0,completed
RIDE00010810,DRV001361,PAS003992,2026-04-30 17:42:00,2026-04-30 17:55:00,37.809459,-122.413662,37.768335,-122.41788,27.13,0.0,1.88,completed
RIDE00010811,DRV001649,PAS003972,2026-04-30 04:15:00,2026-04-30 04:47:00,37.808402,-122.271277,37.747297,-122.428775,39.08,0.0,1.0,completed
RIDE00010812,DRV000732,PAS000947,2026-04-30 20:14:00,2026-04-30 20:22:00,37.883189,-122.257792,37.872207,-122.26809,7.56,1.0,1.0,completed
RIDE00010813,DRV000867,PAS004320,2026-04-30 06:04:00,2026-04-30 07:15:00,37.437038,-122.13741,37.808658,-122.391413,106.03,12.0,1.0,completed
RIDE00010814,DRV001680,PAS003505,2026-04-30 07:49:00,2026-04-30 07:55:00,37.824013,-122.423589,37.809657,-122.39746,17.83,4.0,1.94,completed
RIDE00010815,DRV001277,PAS003008,2026-04-30 18:57:00,2026-04-30 20:57:00,37.369329,-122.073982,37.774947,-122.401509,132.21,0.0,1.0,completed
RIDE00010816,DRV000649,PAS000552,2026-04-30 17:55:00,2026-04-30 18:06:00,37.799857,-122.403788,37.799576,-122.396957,9.87,0.0,1.44,completed
RIDE00010817,DRV001641,PAS003182,2026-04-30 07:15:00,2026-04-30 09:14:00,37.763313,-122.419027,37.373448,-122.067864,131.41,17.0,1.0,completed
RIDE00010818,DRV000497,PAS004871,2026-04-30 12:29:00,2026-04-30 12:39:00,37.377498,-122.079276,37.388886,-122.076252,7.76,0.0,1.0,completed
RIDE00010819,DRV000761,PAS002310,2026-04-30 05:14:00,2026-04-30 05:26:00,37.75998,-122.412029,37.790776,-122.418937,12.19,0.0,1.0,completed
RIDE00010820,DRV000741,PAS001915,2026-04-30 18:33:00,2026-04-30 18:40:00,37.755377,-122.460625,37.784823,-122.431105,11.91,0.0,1.0,completed
RIDE00010821,DRV000765,PAS004443,2026-04-30 20:44:00,2026-04-30 22:00:00,37.785364,-122.395809,37.402864,-122.078114,114.4,12.0,1.0,completed
RIDE00010822,DRV000688,PAS004667,2026-04-30 09:05:00,2026-04-30 09:10:00,37.795001,-122.425094,37.778421,-122.449012,8.89,2.0,1.0,completed
RIDE00010823,DRV000102,PAS002510,2026-04-30 13:40:00,2026-04-30 13:45:00,37.797049,-122.38208,37.792524,-122.404181,7.51,0.0,1.0,completed
RIDE00010824,DRV001471,PAS000148,2026-04-30 19:41:00,,37.427443,-122.132236,,,0.0,0.0,2.49,cancelled
RIDE00010825,DRV000537,PAS004886,2026-04-30 17:28:00,2026-04-30 17:58:00,37.763217,-122.439848,37.819558,-122.262796,40.85,6.0,1.0,completed
RIDE00010826,DRV000937,PAS000947,2026-04-30 17:18:00,,37.770892,-122.44067,,,0.0,0.0,1.0,cancelled
RIDE00010827,DRV000415,PAS000518,2026-04-30 16:42:00,2026-04-30 16:47:00,37.790567,-122.392209,37.776582,-122.415629,8.51,0.0,1.0,completed
RIDE00010828,DRV001215,PAS004620,2026-04-30 11:35:00,2026-04-30 12:40:00,37.450519,-122.160817,37.820508,-122.282465,96.4,0.0,1.0,completed
RIDE00010829,DRV001874,PAS002993,2026-04-30 08:19:00,2026-04-30 08:24:00,37.750315,-122.426058,37.772728,-122.428287,8.37,0.0,1.0,completed
RIDE00010830,DRV001704,PAS002501,2026-04-30 15:10:00,2026-04-30 16:15:00,37.792451,-122.413424,37.431824,-122.154247,102.75,0.0,1.0,completed
RIDE00010831,DRV001647,PAS004948,2026-04-30 18:07:00,2026-04-30 18:12:00,37.760369,-122.428203,37.77923,-122.417794,14.25,0.0,1.78,completed
RIDE00010832,DRV000135,PAS001846,2026-04-30 18:31:00,2026-04-30 18:39:00,37.799997,-122.393192,37.779658,-122.412941,26.2,4.0,2.65,completed
RIDE00010833,DRV001144,PAS002357,2026-04-30 07:15:00,2026-04-30 07:20:00,37.809901,-122.440435,37.783073,-122.429125,11.97,0.0,1.26,completed
RIDE00010834,DRV000734,PAS001594,2026-04-30 07:01:00,,37.425622,-122.151242,,,0.0,0.0,2.56,in_progress
RIDE00010835,DRV000762,PAS004835,2026-04-30 09:19:00,2026-04-30 09:30:00,37.778779,-122.422116,37.783975,-122.422463,6.81,0.0,1.0,completed
RIDE00010836,DRV001494,PAS000061,2026-04-30 18:51:00,2026-04-30 19:07:00,37.79542,-122.411232,37.824489,-122.423829,27.49,0.0,2.07,completed
RIDE00010837,DRV001649,PAS000366,2026-04-30 08:27:00,2026-04-30 09:10:00,37.800283,-122.390838,37.863948,-122.263201,38.6,0.0,1.0,completed
RIDE00010838,DRV001645,PAS001547,2026-04-30 12:45:00,2026-04-30 12:50:00,37.811848,-122.268651,37.802551,-122.253401,6.96,0.0,1.0,completed
RIDE00010839,DRV000675,PAS000654,2026-04-30 19:07:00,2026-04-30 19:14:00,37.763992,-122.40633,37.769288,-122.41353,6.11,0.0,1.0,completed
RIDE00010840,DRV000175,PAS001391,2026-04-30 18:17:00,2026-04-30 18:28:00,37.769243,-122.42836,37.784293,-122.381842,37.62,6.0,2.78,completed
RIDE00010841,DRV001981,PAS002507,2026-04-30 17:14:00,2026-04-30 17:19:00,37.778955,-122.417189,37.775331,-122.425027,5.4,1.0,1.0,completed
RIDE00010842,DRV000937,PAS003815,2026-04-30 17:20:00,2026-04-30 17:29:00,37.810201,-122.412753,37.816683,-122.415886,6.55,0.0,1.0,completed
RIDE00010843,DRV001155,PAS000481,2026-04-30 10:43:00,2026-04-30 10:50:00,37.756704,-122.411155,37.779066,-122.437613,10.56,0.0,1.0,completed
RIDE00010844,DRV001731,PAS001204,2026-04-30 16:57:00,2026-04-30 18:19:00,37.810653,-122.404843,37.342845,-121.90381,146.5,0.0,1.0,completed
RIDE00010845,DRV001068,PAS002923,2026-04-30 16:40:00,2026-04-30 17:05:00,37.875118,-122.289031,37.802424,-122.412849,33.71,4.0,1.0,completed
RIDE00010846,DRV000041,PAS002490,2026-04-30 07:12:00,2026-04-30 07:18:00,37.801346,-122.406161,37.777453,-122.415392,9.16,0.0,1.0,completed
RIDE00010847,DRV000220,PAS002178,2026-04-30 06:25:00,2026-04-30 06:45:00,37.810694,-122.277165,37.756822,-122.417148,32.44,8.0,1.0,completed
RIDE00010848,DRV000250,PAS004516,2026-04-30 22:32:00,2026-04-30 22:37:00,37.802899,-122.41032,37.817715,-122.423023,9.58,0.0,1.28,completed
RIDE00010849,DRV000104,PAS002286,2026-04-30 12:32:00,2026-04-30 12:43:00,37.788713,-122.408246,37.819597,-122.396455,12.08,0.0,1.0,completed
RIDE00010850,DRV001838,PAS003269,2026-04-30 10:57:00,2026-04-30 11:16:00,37.801815,-122.449432,37.746954,-122.401932,21.14,0.0,1.0,completed
RIDE00010851,DRV000365,PAS004306,2026-04-30 16:52:00,,37.804438,-122.404292,,,0.0,0.0,1.0,cancelled
RIDE00010852,DRV000455,PAS001115,2026-04-30 20:55:00,2026-04-30 21:00:00,37.817105,-122.42767,37.758996,-122.427956,15.31,2.0,1.0,completed
RIDE00010853,DRV000548,PAS004838,2026-04-30 09:06:00,2026-04-30 09:26:00,37.822357,-122.263174,37.779573,-122.435581,36.29,0.0,1.0,completed
RIDE00010854,DRV001156,PAS003352,2026-04-30 16:43:00,2026-04-30 16:48:00,37.766436,-122.434749,37.75647,-122.439445,6.07,0.0,1.0,completed
RIDE00010855,DRV000079,PAS003149,2026-04-30 07:17:00,2026-04-30 07:27:00,37.862088,-122.271913,37.869375,-122.263636,13.03,0.0,1.76,completed
RIDE00010856,DRV001595,PAS000457,2026-04-30 00:43:00,2026-04-30 00:55:00,37.771762,-122.436877,37.787678,-122.427989,9.49,0.0,1.0,completed
RIDE00010857,DRV001601,PAS000287,2026-04-30 21:12:00,2026-04-30 21:24:00,37.778018,-122.451188,37.792968,-122.422193,11.42,2.0,1.0,completed
RIDE00010858,DRV001884,PAS004528,2026-04-30 08:49:00,2026-04-30 10:49:00,37.354572,-121.869251,37.745785,-122.398393,298.74,0.0,1.99,completed
RIDE00010859,DRV000478,PAS003319,2026-04-30 07:54:00,2026-04-30 08:10:00,37.786171,-122.413776,37.809238,-122.442286,13.57,0.0,1.0,completed
RIDE00010860,DRV001611,PAS001797,2026-04-30 20:01:00,2026-04-30 20:11:00,37.783071,-122.412921,37.755813,-122.448116,13.08,2.0,1.0,completed
RIDE00010861,DRV000992,PAS001021,2026-04-30 07:12:00,2026-04-30 07:17:00,37.781971,-122.441238,37.782712,-122.433916,5.14,0.0,1.0,completed
RIDE00010862,DRV000853,PAS004720,2026-04-30 09:44:00,2026-04-30 09:51:00,37.802705,-122.255005,37.814243,-122.272156,8.06,2.0,1.0,completed
RIDE00010863,DRV001681,PAS000518,2026-04-30 17:19:00,2026-04-30 19:19:00,37.766436,-122.446926,37.343499,-121.86921,159.81,30.0,1.0,completed
RIDE00010864,DRV001271,PAS000694,2026-04-30 20:40:00,2026-04-30 22:35:00,37.328794,-121.871317,37.776703,-122.43098,226.75,35.0,1.42,completed
RIDE00010865,DRV001538,PAS002928,2026-04-30 15:52:00,2026-04-30 16:05:00,37.798636,-122.393778,37.802234,-122.284947,23.15,0.0,1.0,completed
RIDE00010866,DRV001216,PAS003454,2026-04-30 23:20:00,2026-04-30 23:27:00,37.384128,-122.091475,37.385738,-122.072265,7.59,1.0,1.0,completed
RIDE00010867,DRV000363,PAS003135,2026-04-30 20:55:00,2026-04-30 21:56:00,37.401514,-122.092613,37.805456,-122.262439,103.65,0.0,1.0,completed
RIDE00010868,DRV000545,PAS001384,2026-04-30 21:51:00,2026-04-30 22:00:00,37.759775,-122.423478,37.780623,-122.411367,9.66,0.0,1.0,completed
RIDE00010869,DRV000047,PAS004444,2026-04-30 08:21:00,2026-04-30 08:40:00,37.447948,-122.132935,37.390246,-122.075214,22.54,0.0,1.0,completed
RIDE00010870,DRV001373,PAS003211,2026-04-30 19:16:00,2026-04-30 19:28:00,37.756091,-122.420319,37.77965,-122.429692,10.91,0.0,1.0,completed
RIDE00010871,DRV000366,PAS002915,2026-04-30 14:10:00,2026-04-30 14:19:00,37.773181,-122.428553,37.74889,-122.452932,11.23,3.0,1.0,completed
RIDE00010872,DRV001968,PAS003327,2026-04-30 03:39:00,2026-04-30 03:47:00,37.795518,-122.402702,37.81001,-122.422363,9.03,0.0,1.0,completed
RIDE00010873,DRV000305,PAS002399,2026-04-30 03:08:00,2026-04-30 04:26:00,37.395313,-122.098574,37.813217,-122.43336,122.22,26.0,1.0,completed
RIDE00010874,DRV001546,PAS000442,2026-04-30 19:23:00,2026-04-30 19:28:00,37.787066,-122.42047,37.815571,-122.399252,10.44,0.0,1.0,completed
